Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,086338,2014,04,10,19.0,1,Y
IDCJAC0010,086338,2014,04,11,18.6,1,Y
IDCJAC0010,086338,2014,04,12,22.3,1,Y
IDCJAC0010,086338,2014,04,13,20.3,1,Y
IDCJAC0010,086338,2014,04,14,20.6,1,Y
IDCJAC0010,086338,2014,04,15,20.3,1,Y
IDCJAC0010,086338,2014,04,16,21.0,1,Y
IDCJAC0010,086338,2014,04,17,23.5,1,Y
IDCJAC0010,086338,2014,04,18,18.7,1,Y
IDCJAC0010,086338,2014,04,19,17.0,1,Y
IDCJAC0010,086338,2014,04,20,19.2,1,Y
IDCJAC0010,086338,2014,04,21,19.0,1,Y
IDCJAC0010,086338,2014,04,22,17.2,1,Y
IDCJAC0010,086338,2014,04,23,18.4,1,Y
IDCJAC0010,086338,2014,04,24,17.0,1,Y
IDCJAC0010,086338,2014,04,25,20.7,1,Y
IDCJAC0010,086338,2014,04,26,19.2,1,Y
IDCJAC0010,086338,2014,04,27,16.7,1,Y
IDCJAC0010,086338,2014,04,28,22.8,1,Y
IDCJAC0010,086338,2014,04,29,20.2,1,Y
IDCJAC0010,086338,2014,04,30,16.3,1,Y
IDCJAC0010,086338,2014,05,01,15.9,1,Y
IDCJAC0010,086338,2014,05,02,14.4,1,Y
IDCJAC0010,086338,2014,05,03,16.0,1,Y
IDCJAC0010,086338,2014,05,04,13.2,1,Y
IDCJAC0010,086338,2014,05,05,16.9,1,Y
IDCJAC0010,086338,2014,05,06,15.4,1,Y
IDCJAC0010,086338,2014,05,07,15.3,1,Y
IDCJAC0010,086338,2014,05,08,18.7,1,Y
IDCJAC0010,086338,2014,05,09,19.1,1,Y
IDCJAC0010,086338,2014,05,10,16.3,1,Y
IDCJAC0010,086338,2014,05,11,19.6,1,Y
IDCJAC0010,086338,2014,05,12,18.7,1,Y
IDCJAC0010,086338,2014,05,13,20.8,1,Y
IDCJAC0010,086338,2014,05,14,21.1,1,Y
IDCJAC0010,086338,2014,05,15,22.9,1,Y
IDCJAC0010,086338,2014,05,16,23.4,1,Y
IDCJAC0010,086338,2014,05,17,20.3,1,Y
IDCJAC0010,086338,2014,05,18,22.4,1,Y
IDCJAC0010,086338,2014,05,19,23.5,1,Y
IDCJAC0010,086338,2014,05,20,21.8,1,Y
IDCJAC0010,086338,2014,05,21,23.7,1,Y
IDCJAC0010,086338,2014,05,22,21.0,1,Y
IDCJAC0010,086338,2014,05,23,19.8,1,Y
IDCJAC0010,086338,2014,05,24,16.3,1,Y
IDCJAC0010,086338,2014,05,25,20.9,1,Y
IDCJAC0010,086338,2014,05,26,22.2,1,Y
IDCJAC0010,086338,2014,05,27,20.5,1,Y
IDCJAC0010,086338,2014,05,28,18.2,1,Y
IDCJAC0010,086338,2014,05,29,15.5,1,Y
IDCJAC0010,086338,2014,05,30,17.5,1,Y
IDCJAC0010,086338,2014,05,31,18.9,1,Y
IDCJAC0010,086338,2014,06,01,15.3,1,Y
IDCJAC0010,086338,2014,06,02,16.4,1,Y
IDCJAC0010,086338,2014,06,03,16.3,1,Y
IDCJAC0010,086338,2014,06,04,18.7,1,Y
IDCJAC0010,086338,2014,06,05,15.1,1,Y
IDCJAC0010,086338,2014,06,06,15.3,1,Y
IDCJAC0010,086338,2014,06,07,16.4,1,Y
IDCJAC0010,086338,2014,06,08,14.8,1,Y
